Country,PPCG_Donor_Id,Matching_WGS_Sample,WGS_Local_Sample_Id,PPCG_Meth_Sample_ID,Platform,Meth_Local_Sample_ID,Meth_Sample_Type,MetastaticSite,Meth_Distance_To_WGS_Sample,Meth_RNASeq_Annot,idat_grn_filename,idat_red_filename,Date_of_scan_or_Sequencing,Comments,Is_FFPE
Germany,PPCG1030,PPCG1030a_DNA,ICGC_PCAL22_tumor_01,PPCG1030d_450k,450k,ICGC_PCAL22_T01,TUM,NA,MATCHED,MATCHED,200360420076_R04C02_Grn.idat,200360420076_R04C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1030,PPCG1030c_DNA,ICGC_PCAL22_tumor_lk01,PPCG1030e_450k,450k,ICGC_PCAL22_L01,MET,LN,MATCHED,NA,101231000147_R01C02_Grn.idat,101231000147_R01C02_Red.idat,2015/09/14,,
Germany,PPCG1032,PPCG1032a_DNA,ICGC_PCAL23_tumor_01,PPCG1032d_450k,450k,ICGC_PCAL23_T01,TUM,NA,MATCHED,NA,200360420076_R05C02_Grn.idat,200360420076_R05C02_Red.idat,2016/01/21,,
Germany,PPCG1032,PPCG1032c_DNA,ICGC_PCAL23_tumor_lk01,PPCG1032e_450k,450k,ICGC_PCAL23_L01,MET,LN,MATCHED,NA,101231000147_R02C02_Grn.idat,101231000147_R02C02_Red.idat,2015/09/14,,
Germany,PPCG1034,PPCG1034a_DNA,ICGC_PCAL24_tumor_01,PPCG1034d_450k,450k,ICGC_PCAL24_T01,TUM,NA,MATCHED,MATCHED,200360420076_R06C02_Grn.idat,200360420076_R06C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1034,PPCG1034c_DNA,ICGC_PCAL24_tumor_lk01,PPCG1034e_450k,450k,ICGC_PCAL24_L01,MET,LN,MATCHED,NA,101231000147_R03C02_Grn.idat,101231000147_R03C02_Red.idat,2015/09/14,,
Germany,PPCG1036,PPCG1036a_DNA,ICGC_PCAL25_tumor_01,PPCG1036d_450k,450k,ICGC_PCAL25_T01,TUM,NA,MATCHED,NA,200360420078_R01C01_Grn.idat,200360420078_R01C01_Red.idat,2016/01/21,,
Germany,PPCG1036,PPCG1036c_DNA,ICGC_PCAL25_tumor_lk01,PPCG1036e_450k,450k,ICGC_PCAL25_L01,MET,LN,MATCHED,MATCHED,200091640055_R04C01_Grn.idat,200091640055_R04C01_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1038,PPCG1038a_DNA,ICGC_PCAL26_tumor_01,PPCG1038d_450k,450k,ICGC_PCAL26_T01,TUM,NA,MATCHED,NA,200360420078_R02C01_Grn.idat,200360420078_R02C01_Red.idat,2016/01/21,,
Germany,PPCG1038,PPCG1038c_DNA,ICGC_PCAL26_tumor_lk01,PPCG1038e_450k,450k,ICGC_PCAL26_L01,MET,LN,MATCHED,NA,200091640055_R05C01_Grn.idat,200091640055_R05C01_Red.idat,2015/10/13,,
Germany,PPCG1040,PPCG1040a_DNA,ICGC_PCAL27_tumor_01,PPCG1040d_450k,450k,ICGC_PCAL27_T01,TUM,NA,MATCHED,MATCHED,200360420078_R03C01_Grn.idat,200360420078_R03C01_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1040,PPCG1040c_DNA,ICGC_PCAL27_tumor_lk01,PPCG1040e_450k,450k,ICGC_PCAL27_L01,MET,LN,MATCHED,NA,200091640055_R06C01_Grn.idat,200091640055_R06C01_Red.idat,2015/10/13,,
Germany,PPCG1042,PPCG1042a_DNA,ICGC_PCAL28_tumor_01,PPCG1042d_450k,450k,ICGC_PCAL28_T01,TUM,NA,MATCHED,MATCHED,200360420078_R04C01_Grn.idat,200360420078_R04C01_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1042,PPCG1042c_DNA,ICGC_PCAL28_tumor_lk01,PPCG1042e_450k,450k,ICGC_PCAL28_L01,MET,LN,MATCHED,MATCHED,200091640055_R01C02_Grn.idat,200091640055_R01C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1044,PPCG1044a_DNA,ICGC_PCAL29_tumor_01,PPCG1044d_450k,450k,ICGC_PCAL29_T01,TUM,NA,MATCHED,NA,200360420078_R05C01_Grn.idat,200360420078_R05C01_Red.idat,2016/01/21,,
Germany,PPCG1044,PPCG1044c_DNA,ICGC_PCAL29_tumor_lk01,PPCG1044e_450k,450k,ICGC_PCAL29_L01,MET,LN,MATCHED,NA,200091640055_R02C02_Grn.idat,200091640055_R02C02_Red.idat,2015/10/13,,
Germany,PPCG1046,PPCG1046a_DNA,ICGC_PCAL30_tumor_01,PPCG1046d_450k,450k,ICGC_PCAL30_T01,TUM,NA,MATCHED,NA,200360420078_R06C01_Grn.idat,200360420078_R06C01_Red.idat,2016/01/21,,
Germany,PPCG1046,PPCG1046c_DNA,ICGC_PCAL30_tumor_lk01,PPCG1046e_450k,450k,ICGC_PCAL30_L01,MET,LN,MATCHED,MATCHED,200091640055_R03C02_Grn.idat,200091640055_R03C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1048,PPCG1048a_DNA,ICGC_PCAL31_tumor_01,PPCG1048d_450k,450k,ICGC_PCAL31_T01,TUM,NA,MATCHED,MATCHED,200360420078_R01C02_Grn.idat,200360420078_R01C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1048,PPCG1048c_DNA,ICGC_PCAL31_tumor_lk01,PPCG1048e_450k,450k,ICGC_PCAL31_L01,MET,LN,MATCHED,NA,200091640055_R04C02_Grn.idat,200091640055_R04C02_Red.idat,2015/10/13,,
Germany,PPCG1050,PPCG1050a_DNA,ICGC_PCAL32_tumor_01,PPCG1050d_450k,450k,ICGC_PCAL32_T01,TUM,NA,MATCHED,NA,200360420078_R02C02_Grn.idat,200360420078_R02C02_Red.idat,2016/01/21,,
Germany,PPCG1050,PPCG1050c_DNA,ICGC_PCAL32_tumor_lk01,PPCG1050e_450k,450k,ICGC_PCAL32_L01,MET,LN,MATCHED,MATCHED,200091640055_R05C02_Grn.idat,200091640055_R05C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1052,PPCG1052a_DNA,ICGC_PCAL33_tumor_01,PPCG1052d_450k,450k,ICGC_PCAL33_T01,TUM,NA,MATCHED,NA,200360420078_R03C02_Grn.idat,200360420078_R03C02_Red.idat,2016/01/21,,
Germany,PPCG1052,PPCG1052c_DNA,ICGC_PCAL33_tumor_lk01,PPCG1052e_450k,450k,ICGC_PCAL33_L01,MET,LN,MATCHED,MATCHED,200091640055_R06C02_Grn.idat,200091640055_R06C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1054,PPCG1054a_DNA,ICGC_PCAL34_tumor_01,PPCG1054d_450k,450k,ICGC_PCAL34_T01,TUM,NA,MATCHED,NA,200360420078_R04C02_Grn.idat,200360420078_R04C02_Red.idat,2016/01/21,,
Germany,PPCG1054,PPCG1054c_DNA,ICGC_PCAL34_tumor_lk01,PPCG1054e_450k,450k,ICGC_PCAL34_L01,MET,LN,MATCHED,MATCHED,3998546097_R06C02_Grn.idat,3998546097_R06C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1056,PPCG1056a_DNA,ICGC_PCAL35_tumor_01,PPCG1056d_450k,450k,ICGC_PCAL35_T01,TUM,NA,MATCHED,NA,200360420078_R05C02_Grn.idat,200360420078_R05C02_Red.idat,2016/01/21,,
Germany,PPCG1056,PPCG1056c_DNA,ICGC_PCAL35_tumor_lk01,PPCG1056e_450k,450k,ICGC_PCAL35_L01,MET,LN,MATCHED,MATCHED,3998546111_R04C02_Grn.idat,3998546111_R04C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1058,PPCG1058a_DNA,ICGC_PCAL36_tumor_01,PPCG1058d_450k,450k,ICGC_PCAL36_T01,TUM,NA,MATCHED,MATCHED,200360420078_R06C02_Grn.idat,200360420078_R06C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1058,PPCG1058c_DNA,ICGC_PCAL36_tumor_lk01,PPCG1058e_450k,450k,ICGC_PCAL36_L01,MET,LN,MATCHED,MATCHED,3998546115_R05C02_Grn.idat,3998546115_R05C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1060,PPCG1060a_DNA,ICGC_PCAL37_tumor_01,PPCG1060d_450k,450k,ICGC_PCAL37_T01,TUM,NA,MATCHED,MATCHED,200360420087_R01C01_Grn.idat,200360420087_R01C01_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1060,PPCG1060c_DNA,ICGC_PCAL37_tumor_lk01,PPCG1060e_450k,450k,ICGC_PCAL37_L01,MET,LN,MATCHED,MATCHED,200091640076_R01C01_Grn.idat,200091640076_R01C01_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1062,PPCG1062a_DNA,ICGC_PCAL38_tumor_01,PPCG1062d_450k,450k,ICGC_PCAL38_T01,TUM,NA,MATCHED,MATCHED,200360420087_R02C01_Grn.idat,200360420087_R02C01_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1062,PPCG1062c_DNA,ICGC_PCAL38_tumor_lk01,PPCG1062e_450k,450k,ICGC_PCAL38_L01,MET,LN,MATCHED,MATCHED,200091640076_R02C01_Grn.idat,200091640076_R02C01_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1064,PPCG1064a_DNA,ICGC_PCAL39_tumor_01,PPCG1064d_450k,450k,ICGC_PCAL39_T01,TUM,NA,MATCHED,MATCHED,200360420087_R03C01_Grn.idat,200360420087_R03C01_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1064,PPCG1064c_DNA,ICGC_PCAL39_tumor_lk01,PPCG1064e_450k,450k,ICGC_PCAL39_L01,MET,LN,MATCHED,MATCHED,200091640076_R03C01_Grn.idat,200091640076_R03C01_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1066,PPCG1066a_DNA,ICGC_PCAL40_tumor_01,PPCG1066d_450k,450k,ICGC_PCAL40_T01,TUM,NA,MATCHED,NA,200360420087_R04C01_Grn.idat,200360420087_R04C01_Red.idat,2016/01/21,,
Germany,PPCG1066,PPCG1066c_DNA,ICGC_PCAL40_tumor_lk01,PPCG1066e_450k,450k,ICGC_PCAL40_L01,MET,LN,MATCHED,MATCHED,200091640076_R04C01_Grn.idat,200091640076_R04C01_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1068,PPCG1068a_DNA,ICGC_PCAL41_tumor_01,PPCG1068d_450k,450k,ICGC_PCAL41_T01,TUM,NA,MATCHED,NA,200360420087_R05C01_Grn.idat,200360420087_R05C01_Red.idat,2016/01/21,,
Germany,PPCG1068,PPCG1068c_DNA,ICGC_PCAL41_tumor_lk01,PPCG1068e_450k,450k,ICGC_PCAL41_L01,MET,LN,MATCHED,MATCHED,200091640076_R05C01_Grn.idat,200091640076_R05C01_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1070,PPCG1070a_DNA,ICGC_PCAL42_tumor_01,PPCG1070d_450k,450k,ICGC_PCAL42_T01,TUM,NA,MATCHED,NA,200360420087_R06C01_Grn.idat,200360420087_R06C01_Red.idat,2016/01/21,,
Germany,PPCG1070,PPCG1070c_DNA,ICGC_PCAL42_tumor_lk01,PPCG1070e_450k,450k,ICGC_PCAL42_L01,MET,LN,MATCHED,NA,200091640076_R06C01_Grn.idat,200091640076_R06C01_Red.idat,2015/10/13,,
Germany,PPCG1072,PPCG1072a_DNA,ICGC_PCAL43_tumor_01,PPCG1072d_450k,450k,ICGC_PCAL43_T01,TUM,NA,MATCHED,NA,200360420087_R01C02_Grn.idat,200360420087_R01C02_Red.idat,2016/01/21,,
Germany,PPCG1072,PPCG1072c_DNA,ICGC_PCAL43_tumor_lk01,PPCG1072e_450k,450k,ICGC_PCAL43_L01,MET,LN,MATCHED,NA,200091640076_R01C02_Grn.idat,200091640076_R01C02_Red.idat,2015/10/13,,
Germany,PPCG1074,PPCG1074a_DNA,ICGC_PCAL44_tumor_01,PPCG1074d_450k,450k,ICGC_PCAL44_T01,TUM,NA,MATCHED,NA,200360420087_R02C02_Grn.idat,200360420087_R02C02_Red.idat,2016/01/21,,
Germany,PPCG1074,PPCG1074c_DNA,ICGC_PCAL44_tumor_lk01,PPCG1074e_450k,450k,ICGC_PCAL44_L01,MET,LN,MATCHED,NA,200091640076_R02C02_Grn.idat,200091640076_R02C02_Red.idat,2015/10/13,,
Germany,PPCG1076,PPCG1076a_DNA,ICGC_PCAL45_tumor_01,PPCG1076d_450k,450k,ICGC_PCAL45_T01,TUM,NA,MATCHED,MATCHED,200360420087_R03C02_Grn.idat,200360420087_R03C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1076,PPCG1076c_DNA,ICGC_PCAL45_tumor_lk01,PPCG1076e_450k,450k,ICGC_PCAL45_L01,MET,LN,MATCHED,MATCHED,200091640076_R03C02_Grn.idat,200091640076_R03C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1078,PPCG1078a_DNA,ICGC_PCAL46_tumor_01,PPCG1078d_450k,450k,ICGC_PCAL46_T01,TUM,NA,MATCHED,MATCHED,200360420087_R04C02_Grn.idat,200360420087_R04C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1078,PPCG1078c_DNA,ICGC_PCAL46_tumor_lk01,PPCG1078e_450k,450k,ICGC_PCAL46_L01,MET,LN,MATCHED,MATCHED,200091640076_R04C02_Grn.idat,200091640076_R04C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1080,PPCG1080a_DNA,ICGC_PCAL47_tumor_01,PPCG1080d_450k,450k,ICGC_PCAL47_T01,TUM,NA,MATCHED,MATCHED,200360420087_R05C02_Grn.idat,200360420087_R05C02_Red.idat,2016/01/21,RNA_ribodepleted,
Germany,PPCG1080,PPCG1080c_DNA,ICGC_PCAL47_tumor_lk01,PPCG1080e_450k,450k,ICGC_PCAL47_L01,MET,LN,MATCHED,NA,200091640076_R05C02_Grn.idat,200091640076_R05C02_Red.idat,2015/10/13,,
Germany,PPCG1082,PPCG1082a_DNA,ICGC_PCAL48_tumor_01,PPCG1082d_450k,450k,ICGC_PCAL48_T01,TUM,NA,MATCHED,NA,200360420087_R06C02_Grn.idat,200360420087_R06C02_Red.idat,2016/01/21,,
Germany,PPCG1082,PPCG1082c_DNA,ICGC_PCAL48_tumor_lk01,PPCG1082e_450k,450k,ICGC_PCAL48_L01,MET,LN,MATCHED,MATCHED,200091640076_R06C02_Grn.idat,200091640076_R06C02_Red.idat,2015/10/13,RNA_ribodepleted,
Germany,PPCG1085,PPCG1085a_DNA,ICGC_PCA170_tumor_01,PPCG1085c_450k,450k,ICGC_PCA170_T01,TUM,NA,MATCHED,MATCHED,3999100077_R06C02_Grn.idat,3999100077_R06C02_Red.idat,2015/03/05,,
Denmark,PPCG1089,PPCG1089a_DNA,AUH:B014,PPCG1089c_450k,450k,995T,TUM,NA,MATCHED?,NA,5791041004_R04C02_Grn.idat,5791041004_R04C02_Red.idat,2012/01/06,,
Australia,PPCG1107,PPCG1107a_DNA,CMHS26,PPCG1107c_450k,450k,80002aM,MET,BRAIN,YES,MATCHED,8363800045_R01C02_Grn.idat,8363800045_R01C02_Red.idat,2012/07/30,,
Australia,PPCG1107,PPCG1107b_DNA,CMHS28,PPCG1107d_450k,450k,80002aWB,WB,NA,YES,,8363800045_R06C01_Grn.idat,8363800045_R06C01_Red.idat,2012/07/30,,
Denmark,PPCG1119,PPCG1119a_DNA,AUH:T026,PPCG1119c_450k,450k,1393T,TUM,NA,MATCHED?,3 RNA samples - to be checked,5775446025_R03C02_Grn.idat,5775446025_R03C02_Red.idat,2012/01/06,,
France,PPCG1120,NA,NA,PPCG1120a_450k,450k,PROST001_DNA,BEN,NA,UNMATCH,NA,9297953106_R01C01_Grn,9297953106_R01C01_Red,2017/10/30,,
France,PPCG1120,NA,NA,PPCG1120c_450k,450k,PROST002_DNA,TUM,NA,UNMATCH,NA,9297953106_R01C02_Grn,9297953106_R01C02_Red,2017/10/30,,
France,PPCG1121,NA,NA,PPCG1121a_450k,450k,PROST003_DNA,BEN,NA,UNMATCH,NA,9297953106_R02C01_Grn,9297953106_R02C01_Red,2017/10/30,,
France,PPCG1121,NA,NA,PPCG1121c_450k,450k,PROST004_DNA,TUM,NA,UNMATCH,NA,9297953106_R02C02_Grn,9297953106_R02C02_Red,2017/10/30,,
France,PPCG1122,NA,NA,PPCG1122a_450k,450k,PROST006_DNA,BEN,NA,UNMATCH,NA,9297953106_R03C02_Grn,9297953106_R03C02_Red,2017/10/30,,
France,PPCG1122,NA,NA,PPCG1122c_450k,450k,PROST007_DNA,TUM,NA,UNMATCH,NA,9297953106_R04C01_Grn,9297953106_R04C01_Red,2017/10/30,,
France,PPCG1123,NA,NA,PPCG1123a_450k,450k,PROST008_DNA,TUM,NA,UNMATCH,NA,9297953106_R04C02_Grn,9297953106_R04C02_Red,2017/10/30,,
France,PPCG1124,NA,NA,PPCG1124a_450k,450k,PROST011_DNA,TUM,NA,UNMATCH,NA,9297953106_R06C01_Grn,9297953106_R06C01_Red,2017/10/30,,
France,PPCG1125,NA,NA,PPCG1125a_450k,450k,PROST013_DNA,BEN,NA,UNMATCH,NA,9297953113_R01C01_Grn,9297953113_R01C01_Red,2017/10/30,,
France,PPCG1125,NA,NA,PPCG1125c_450k,450k,PROST014_DNA,TUM,NA,UNMATCH,NA,9297953113_R01C02_Grn,9297953113_R01C02_Red,2017/10/30,,
France,PPCG1126,NA,NA,PPCG1126a_450k,450k,PROST015_DNA,BEN,NA,UNMATCH,NA,9297953113_R02C01_Grn,9297953113_R02C01_Red,2017/10/30,,
France,PPCG1127,NA,NA,PPCG1127a_450k,450k,PROST017_DNA,TUM,NA,UNMATCH,NA,9297953113_R03C01_Grn,9297953113_R03C01_Red,2017/10/30,,
France,PPCG1128,NA,NA,PPCG1128a_450k,450k,PROST018_DNA,BEN,NA,UNMATCH,NA,9297953113_R03C02_Grn,9297953113_R03C02_Red,2017/10/30,,
France,PPCG1128,NA,NA,PPCG1128c_450k,450k,PROST019_DNA,TUM,NA,UNMATCH,NA,9297953113_R04C01_Grn,9297953113_R04C01_Red,2017/10/30,,
France,PPCG1129,NA,NA,PPCG1129a_450k,450k,PROST020_DNA,BEN,NA,UNMATCH,NA,9297953113_R04C02_Grn,9297953113_R04C02_Red,2017/10/30,,
France,PPCG1129,NA,NA,PPCG1129c_450k,450k,PROST021_DNA,TUM,NA,UNMATCH,NA,9297953113_R05C01_Grn,9297953113_R05C01_Red,2017/10/30,,
France,PPCG1130,NA,NA,PPCG1130a_450k,450k,PROST022_DNA,TUM,NA,UNMATCH,NA,9297953113_R05C02_Grn,9297953113_R05C02_Red,2017/10/30,,
France,PPCG1131,NA,NA,PPCG1131a_450k,450k,PROST024_DNA,TUM,NA,UNMATCH,NA,9297953113_R06C02_Grn,9297953113_R06C02_Red,2017/10/30,,
France,PPCG1132,NA,NA,PPCG1132a_450k,450k,PROST027_DNA,TUM,NA,UNMATCH,NA,9297953115_R02C01_Grn,9297953115_R02C01_Red,2017/10/30,,
France,PPCG1133,NA,NA,PPCG1133a_450k,450k,PROST028_DNA,BEN,NA,UNMATCH,NA,9297953115_R02C02_Grn,9297953115_R02C02_Red,2017/10/30,,
France,PPCG1133,NA,NA,PPCG1133c_450k,450k,PROST029_DNA,TUM,NA,UNMATCH,NA,9297953115_R03C01_Grn,9297953115_R03C01_Red,2017/10/30,,
France,PPCG1134,NA,NA,PPCG1134a_450k,450k,PROST032_DNA,TUM,NA,UNMATCH,NA,9297953115_R04C02_Grn,9297953115_R04C02_Red,2017/10/30,,
France,PPCG1135,NA,NA,PPCG1135a_450k,450k,PROST034_DNA,TUM,NA,UNMATCH,NA,9297953115_R05C02_Grn,9297953115_R05C02_Red,2017/10/30,,
France,PPCG1136,NA,NA,PPCG1136a_450k,450k,PROST035_DNA,BEN,NA,UNMATCH,NA,9297953115_R06C01_Grn,9297953115_R06C01_Red,2017/10/30,,
France,PPCG1136,NA,NA,PPCG1136c_450k,450k,PROST036_DNA,TUM,NA,UNMATCH,NA,9297953115_R06C02_Grn,9297953115_R06C02_Red,2017/10/30,,
France,PPCG1137,NA,NA,PPCG1137a_450k,450k,PROST040_DNA,TUM,NA,UNMATCH,NA,9297953119_R02C01_Grn,9297953119_R02C01_Red,2017/10/30,,
France,PPCG1138,NA,NA,PPCG1138a_450k,450k,PROST041_DNA,BEN,NA,UNMATCH,NA,9297953119_R02C02_Grn,9297953119_R02C02_Red,2017/10/30,,
France,PPCG1139,NA,NA,PPCG1139a_450k,450k,PROST043_DNA,TUM,NA,UNMATCH,NA,9297953119_R03C02_Grn,9297953119_R03C02_Red,2017/10/30,,
France,PPCG1140,NA,NA,PPCG1140a_450k,450k,PROST045_DNA,TUM,NA,UNMATCH,NA,9297953119_R04C02_Grn,9297953119_R04C02_Red,2017/10/30,,
France,PPCG1141,NA,NA,PPCG1141a_450k,450k,PROST046_DNA,BEN,NA,UNMATCH,NA,9297953119_R05C01_Grn,9297953119_R05C01_Red,2017/10/30,,
France,PPCG1141,NA,NA,PPCG1141c_450k,450k,PROST047_DNA,TUM,NA,UNMATCH,NA,9297953119_R05C02_Grn,9297953119_R05C02_Red,2017/10/30,,
France,PPCG1142,NA,NA,PPCG1142a_450k,450k,PROST049_DNA,TUM,NA,UNMATCH,NA,9297953119_R06C02_Grn,9297953119_R06C02_Red,2017/10/30,,
France,PPCG1143,NA,NA,PPCG1143a_450k,450k,PROST050_DNA,BEN,NA,UNMATCH,NA,9297953126_R01C01_Grn,9297953126_R01C01_Red,2017/10/30,,
France,PPCG1143,NA,NA,PPCG1143c_450k,450k,PROST317_DNA,TUM,NA,UNMATCH,NA,9305651145_R03C01_Grn,9305651145_R03C01_Red,2017/10/30,,
France,PPCG1144,NA,NA,PPCG1144a_450k,450k,PROST051_DNA,TUM,NA,UNMATCH,NA,9297953126_R01C02_Grn,9297953126_R01C02_Red,2017/10/30,,
France,PPCG1145,NA,NA,PPCG1145a_450k,450k,PROST052_DNA,BEN,NA,UNMATCH,NA,9297953126_R02C01_Grn,9297953126_R02C01_Red,2017/10/30,,
France,PPCG1145,NA,NA,PPCG1145c_450k,450k,PROST053_DNA,TUM,NA,UNMATCH,NA,9297953126_R02C02_Grn,9297953126_R02C02_Red,2017/10/30,,
France,PPCG1146,NA,NA,PPCG1146a_450k,450k,PROST054_DNA,TUM,NA,UNMATCH,NA,9297953126_R03C01_Grn,9297953126_R03C01_Red,2017/10/30,,
France,PPCG1147,NA,NA,PPCG1147a_450k,450k,PROST055_DNA,BEN,NA,UNMATCH,NA,9297953126_R03C02_Grn,9297953126_R03C02_Red,2017/10/30,,
France,PPCG1147,NA,NA,PPCG1147c_450k,450k,PROST056_DNA,TUM,NA,UNMATCH,NA,9297953126_R04C01_Grn,9297953126_R04C01_Red,2017/10/30,,
France,PPCG1148,NA,NA,PPCG1148a_450k,450k,PROST057_DNA,BEN,NA,UNMATCH,NA,9297953126_R04C02_Grn,9297953126_R04C02_Red,2017/10/30,,
France,PPCG1148,NA,NA,PPCG1148c_450k,450k,PROST058_DNA,TUM,NA,UNMATCH,NA,9297953126_R05C01_Grn,9297953126_R05C01_Red,2017/10/30,,
France,PPCG1149,NA,NA,PPCG1149a_450k,450k,PROST060_DNA,BEN,NA,UNMATCH,NA,9297953126_R06C01_Grn,9297953126_R06C01_Red,2017/10/30,,
France,PPCG1150,NA,NA,PPCG1150a_450k,450k,PROST062_DNA,BEN,NA,UNMATCH,NA,9297953136_R01C01_Grn,9297953136_R01C01_Red,2017/10/30,,
France,PPCG1150,NA,NA,PPCG1150c_450k,450k,PROST063_DNA,TUM,NA,UNMATCH,NA,9297953136_R01C02_Grn,9297953136_R01C02_Red,2017/10/30,,
France,PPCG1151,NA,NA,PPCG1151a_450k,450k,PROST066_DNA,BEN,NA,UNMATCH,NA,9297953136_R03C01_Grn,9297953136_R03C01_Red,2017/10/30,,
France,PPCG1151,NA,NA,PPCG1151c_450k,450k,PROST067_DNA,TUM,NA,UNMATCH,NA,9297953136_R03C02_Grn,9297953136_R03C02_Red,2017/10/30,,
France,PPCG1152,NA,NA,PPCG1152a_450k,450k,PROST069_DNA,TUM,NA,UNMATCH,NA,9297953136_R04C02_Grn,9297953136_R04C02_Red,2017/10/30,,
France,PPCG1153,NA,NA,PPCG1153a_450k,450k,PROST070_DNA,BEN,NA,UNMATCH,NA,9297953136_R05C01_Grn,9297953136_R05C01_Red,2017/10/30,,
France,PPCG1154,NA,NA,PPCG1154a_450k,450k,PROST071_DNA,BEN,NA,UNMATCH,NA,9297953136_R05C02_Grn,9297953136_R05C02_Red,2017/10/30,,
France,PPCG1154,NA,NA,PPCG1154c_450k,450k,PROST072_DNA,TUM,NA,UNMATCH,NA,9297953136_R06C01_Grn,9297953136_R06C01_Red,2017/10/30,,
France,PPCG1155,NA,NA,PPCG1155a_450k,450k,PROST073_DNA,BEN,NA,UNMATCH,NA,9297953136_R06C02_Grn,9297953136_R06C02_Red,2017/10/30,,
France,PPCG1156,NA,NA,PPCG1156a_450k,450k,PROST077_DNA,TUM,NA,UNMATCH,NA,9297953156_R02C02_Grn,9297953156_R02C02_Red,2017/10/30,,
France,PPCG1157,NA,NA,PPCG1157a_450k,450k,PROST081_DNA,BEN,NA,UNMATCH,NA,9297953156_R04C02_Grn,9297953156_R04C02_Red,2017/10/30,,
France,PPCG1158,NA,NA,PPCG1158a_450k,450k,PROST083_DNA,TUM,NA,UNMATCH,NA,9297953156_R05C02_Grn,9297953156_R05C02_Red,2017/10/30,,
France,PPCG1159,NA,NA,PPCG1159a_450k,450k,PROST085_DNA,TUM,NA,UNMATCH,NA,9297953156_R06C02_Grn,9297953156_R06C02_Red,2017/10/30,,
France,PPCG1160,NA,NA,PPCG1160a_450k,450k,PROST086_DNA,BEN,NA,UNMATCH,NA,9297953158_R01C01_Grn,9297953158_R01C01_Red,2017/10/30,,
France,PPCG1160,NA,NA,PPCG1160c_450k,450k,PROST087_DNA,TUM,NA,UNMATCH,NA,9297953158_R01C02_Grn,9297953158_R01C02_Red,2017/10/30,,
France,PPCG1161,NA,NA,PPCG1161a_450k,450k,PROST088_DNA,BEN,NA,UNMATCH,NA,9297953158_R02C01_Grn,9297953158_R02C01_Red,2017/10/30,,
France,PPCG1162,NA,NA,PPCG1162a_450k,450k,PROST090_DNA,TUM,NA,UNMATCH,NA,9297953158_R03C01_Grn,9297953158_R03C01_Red,2017/10/30,,
France,PPCG1163,NA,NA,PPCG1163a_450k,450k,PROST091_DNA,BEN,NA,UNMATCH,NA,9297953158_R03C02_Grn,9297953158_R03C02_Red,2017/10/30,,
France,PPCG1163,NA,NA,PPCG1163c_450k,450k,PROST092_DNA,TUM,NA,UNMATCH,NA,9297953158_R04C01_Grn,9297953158_R04C01_Red,2017/10/30,,
France,PPCG1164,NA,NA,PPCG1164a_450k,450k,PROST095_DNA,TUM,NA,UNMATCH,NA,9297953158_R05C02_Grn,9297953158_R05C02_Red,2017/10/30,,
France,PPCG1165,NA,NA,PPCG1165a_450k,450k,PROST097_DNA,TUM,NA,UNMATCH,NA,9297953158_R06C02_Grn,9297953158_R06C02_Red,2017/10/30,,
France,PPCG1166,NA,NA,PPCG1166a_450k,450k,PROST099_DNA,TUM,NA,UNMATCH,NA,9297953159_R01C02_Grn,9297953159_R01C02_Red,2017/10/30,,
France,PPCG1167,NA,NA,PPCG1167a_450k,450k,PROST101_DNA,TUM,NA,UNMATCH,NA,9297953159_R02C02_Grn,9297953159_R02C02_Red,2017/10/30,,
